filename,File Name,TP,TN,FP,FN,Precision,Recall,F1,Sensitivity,Specificity,Gmean
7,Artificial_disappearing-minority_3_disappearing-minoritysudden_aobhs_uob.csv,14708,60203,24799,290,0.3723,0.9807,0.5397,0.9807,0.7083,0.8334
7,Artificial_disappearing-minority_4_disappearing-minorityincremental_aobhs_uob.csv,19582,64752,15285,381,0.5616,0.9809,0.7143,0.9809,0.809,0.8908
7,Artificial_disappearing-minority_4_disappearing-minorityperiodic_aobhs_uob.csv,37202,47436,14729,633,0.7164,0.9833,0.8289,0.9833,0.7631,0.8662
7,Artificial_disappearing-minority_4_disappearing-minoritysudden_aobhs_uob.csv,19605,55225,24810,360,0.4414,0.982,0.609,0.982,0.69,0.8231
7,Artificial_jitter_1_jitterincremental_aobhs_uob.csv,9358,70621,19440,581,0.325,0.9415,0.4832,0.9415,0.7841,0.8592
7,Artificial_jitter_1_jitterperiodic_aobhs_uob.csv,9406,71707,18354,533,0.3388,0.9464,0.499,0.9464,0.7962,0.868
7,Artificial_jitter_1_jittersudden_aobhs_uob.csv,9345,71556,18505,594,0.3355,0.9402,0.4946,0.9402,0.7945,0.8643
7,Artificial_jitter_2_jitterincremental_aobhs_uob.csv,19465,61310,18728,497,0.5096,0.9751,0.6694,0.9751,0.766,0.8643
7,Artificial_jitter_2_jitterperiodic_aobhs_uob.csv,19521,60441,19597,441,0.499,0.9779,0.6608,0.9779,0.7552,0.8593
7,Artificial_jitter_2_jittersudden_aobhs_uob.csv,19472,61074,18964,490,0.5066,0.9755,0.6669,0.9755,0.7631,0.8627
7,Artificial_jitter_3_jitterincremental_aobhs_uob.csv,29369,52324,17777,530,0.6229,0.9823,0.7624,0.9823,0.7464,0.8563
7,Artificial_jitter_3_jitterperiodic_aobhs_uob.csv,29399,52225,17876,500,0.6219,0.9833,0.7619,0.9833,0.745,0.8559
7,Artificial_jitter_3_jittersudden_aobhs_uob.csv,29314,52362,17739,585,0.623,0.9804,0.7619,0.9804,0.747,0.8558
7,Artificial_jitter_4_jitterincremental_aobhs_uob.csv,38996,44575,15821,608,0.7114,0.9846,0.826,0.9846,0.738,0.8525
7,Artificial_jitter_4_jitterperiodic_aobhs_uob.csv,38949,44735,15661,655,0.7132,0.9835,0.8268,0.9835,0.7407,0.8535
7,Artificial_jitter_4_jittersudden_aobhs_uob.csv,39041,44776,15620,563,0.7142,0.9858,0.8283,0.9858,0.7414,0.8549
7,Artificial_minority-share_1_minority-shareincremental_aobhs_uob.csv,4580,84693,10454,273,0.3046,0.9437,0.4606,0.9437,0.8901,0.9165
7,Artificial_minority-share_1_minority-shareperiodic_aobhs_uob.csv,397,88480,11025,98,0.0348,0.802,0.0666,0.802,0.8892,0.8445
7,Artificial_minority-share_1_minority-sharesudden_aobhs_uob.csv,4483,85578,9560,379,0.3192,0.922,0.4743,0.922,0.8995,0.9107
7,Artificial_minority-share_2_minority-shareincremental_aobhs_uob.csv,9574,81275,8844,307,0.5198,0.9689,0.6766,0.9689,0.9019,0.9348
7,Artificial_minority-share_2_minority-shareperiodic_aobhs_uob.csv,922,88071,10904,103,0.078,0.8995,0.1435,0.8995,0.8898,0.8947
7,Artificial_minority-share_2_minority-sharesudden_aobhs_uob.csv,9557,80138,9954,351,0.4898,0.9646,0.6497,0.9646,0.8895,0.9263
7,Artificial_minority-share_3_minority-shareincremental_aobhs_uob.csv,14793,75620,9330,257,0.6132,0.9829,0.7553,0.9829,0.8902,0.9354
7,Artificial_minority-share_3_minority-shareperiodic_aobhs_uob.csv,1470,87054,11363,113,0.1145,0.9286,0.2039,0.9286,0.8845,0.9063
7,Artificial_minority-share_3_minority-sharesudden_aobhs_uob.csv,14729,75617,9369,285,0.6112,0.981,0.7532,0.981,0.8898,0.9343
7,Artificial_minority-share_4_minority-shareincremental_aobhs_uob.csv,19754,72701,7268,277,0.731,0.9862,0.8396,0.9862,0.9091,0.9469
7,Artificial_minority-share_4_minority-shareperiodic_aobhs_uob.csv,1943,86442,11496,119,0.1446,0.9423,0.2507,0.9423,0.8826,0.912
7,Artificial_minority-share_4_minority-sharesudden_aobhs_uob.csv,19700,71829,8111,360,0.7084,0.9821,0.823,0.9821,0.8985,0.9394
7,Artificial_shapeshift_1_shapeshiftincremental_aobhs_uob.csv,9153,71980,18141,726,0.3353,0.9265,0.4925,0.9265,0.7987,0.8602
7,Artificial_shapeshift_1_shapeshiftperiodic_aobhs_uob.csv,9119,71208,18928,745,0.3251,0.9245,0.4811,0.9245,0.79,0.8546
7,Artificial_shapeshift_1_shapeshiftsudden_aobhs_uob.csv,9179,71856,18278,687,0.3343,0.9304,0.4919,0.9304,0.7972,0.8612
7,Artificial_shapeshift_2_shapeshiftincremental_aobhs_uob.csv,19516,60782,19272,430,0.5031,0.9784,0.6646,0.9784,0.7593,0.8619
7,Artificial_shapeshift_2_shapeshiftperiodic_aobhs_uob.csv,19479,61811,18372,338,0.5146,0.9829,0.6756,0.9829,0.7709,0.8705
7,Artificial_shapeshift_2_shapeshiftsudden_aobhs_uob.csv,19545,61929,18095,431,0.5193,0.9784,0.6785,0.9784,0.7739,0.8702
7,Artificial_shapeshift_3_shapeshiftincremental_aobhs_uob.csv,29201,53555,16732,512,0.6357,0.9828,0.772,0.9828,0.7619,0.8653
7,Artificial_shapeshift_3_shapeshiftperiodic_aobhs_uob.csv,29583,53555,16537,325,0.6414,0.9891,0.7782,0.9891,0.7641,0.8693
7,Artificial_shapeshift_3_shapeshiftsudden_aobhs_uob.csv,29323,52202,18055,420,0.6189,0.9859,0.7604,0.9859,0.743,0.8559
7,Artificial_shapeshift_4_shapeshiftincremental_aobhs_uob.csv,39372,44640,15342,646,0.7196,0.9839,0.8312,0.9839,0.7442,0.8557
7,Artificial_shapeshift_4_shapeshiftperiodic_aobhs_uob.csv,39568,44347,15665,420,0.7164,0.9895,0.8311,0.9895,0.739,0.8551
7,Artificial_shapeshift_4_shapeshiftsudden_aobhs_uob.csv,39451,44859,15123,567,0.7229,0.9858,0.8341,0.9858,0.7479,0.8586
7,Artificial_splitting-clusters_1_splitting-clustersincremental_aobhs_uob.csv,9238,78414,11711,637,0.441,0.9355,0.5994,0.9355,0.8701,0.9022
7,Artificial_splitting-clusters_1_splitting-clustersperiodic_aobhs_uob.csv,9401,81979,8096,524,0.5373,0.9472,0.6857,0.9472,0.9101,0.9285
7,Artificial_splitting-clusters_1_splitting-clusterssudden_aobhs_uob.csv,9157,77142,12977,724,0.4137,0.9267,0.572,0.9267,0.856,0.8907
7,Artificial_splitting-clusters_2_splitting-clustersincremental_aobhs_uob.csv,19430,66621,13365,584,0.5925,0.9708,0.7359,0.9708,0.8329,0.8992
7,Artificial_splitting-clusters_2_splitting-clustersperiodic_aobhs_uob.csv,19555,71390,8600,455,0.6945,0.9773,0.812,0.9773,0.8925,0.9339
7,Artificial_splitting-clusters_2_splitting-clusterssudden_aobhs_uob.csv,19474,66043,13983,500,0.5821,0.975,0.7289,0.975,0.8253,0.897
7,Artificial_splitting-clusters_3_splitting-clustersincremental_aobhs_uob.csv,29338,57523,12475,664,0.7016,0.9779,0.817,0.9779,0.8218,0.8964
7,Artificial_splitting-clusters_3_splitting-clustersperiodic_aobhs_uob.csv,29426,62157,7929,488,0.7877,0.9837,0.8749,0.9837,0.8869,0.934
7,Artificial_splitting-clusters_3_splitting-clusterssudden_aobhs_uob.csv,29541,56798,13208,453,0.691,0.9849,0.8122,0.9849,0.8113,0.8939
7,Artificial_splitting-clusters_4_splitting-clustersincremental_aobhs_uob.csv,39204,49830,10188,778,0.7937,0.9805,0.8773,0.9805,0.8303,0.9023
7,Artificial_splitting-clusters_4_splitting-clustersperiodic_aobhs_uob.csv,39370,53144,6870,616,0.8514,0.9846,0.9132,0.9846,0.8855,0.9337
7,Artificial_splitting-clusters_4_splitting-clusterssudden_aobhs_uob.csv,39506,49459,10555,480,0.7892,0.988,0.8775,0.988,0.8241,0.9023
7,Real_amazon_aobhs_uob.csv,687,3380,3499,434,0.1641,0.6128,0.2589,0.6128,0.4914,0.5487
7,Real_Elec_aobhs_uob.csv,16508,23091,2984,2729,0.8469,0.8581,0.8525,0.8581,0.8856,0.8717
7,Real_kaggle_aobhs_uob.csv,417,283356,959,75,0.3031,0.8476,0.4465,0.8476,0.9966,0.9191
7,Real_pakdd_aobhs_uob.csv,6248,21675,18449,3625,0.253,0.6328,0.3615,0.6328,0.5402,0.5847
7,Real_tripadvisor_aobhs_uob.csv,4022,12344,2749,1376,0.594,0.7451,0.661,0.7451,0.8179,0.7806
7,Real_twitter_aobhs_uob.csv,745,5823,1839,683,0.2883,0.5217,0.3714,0.5217,0.76,0.6297
8,Artificial_appearing-clusters_1_appearing-clustersincremental_aobhs_uob.csv,9444,78661,11504,391,0.4508,0.9602,0.6136,0.9602,0.8724,0.9153
8,Artificial_appearing-clusters_1_appearing-clustersperiodic_aobhs_uob.csv,9839,83687,6403,71,0.6058,0.9928,0.7524,0.9928,0.9289,0.9603
8,Artificial_appearing-clusters_1_appearing-clusterssudden_aobhs_uob.csv,9498,77956,12218,328,0.4374,0.9666,0.6022,0.9666,0.8645,0.9141
8,Artificial_appearing-clusters_2_appearing-clustersincremental_aobhs_uob.csv,19707,67557,12454,282,0.6128,0.9859,0.7558,0.9859,0.8443,0.9124
8,Artificial_appearing-clusters_2_appearing-clustersperiodic_aobhs_uob.csv,20076,73338,6559,27,0.7537,0.9987,0.8591,0.9987,0.9179,0.9574
8,Artificial_appearing-clusters_2_appearing-clusterssudden_aobhs_uob.csv,19605,66327,13704,364,0.5886,0.9818,0.736,0.9818,0.8288,0.902
8,Artificial_appearing-clusters_3_appearing-clustersincremental_aobhs_uob.csv,29735,59214,10777,274,0.734,0.9909,0.8433,0.9909,0.846,0.9156
8,Artificial_appearing-clusters_3_appearing-clustersperiodic_aobhs_uob.csv,30106,64247,5632,15,0.8424,0.9995,0.9143,0.9995,0.9194,0.9586
8,Artificial_appearing-clusters_3_appearing-clusterssudden_aobhs_uob.csv,29712,58099,11855,334,0.7148,0.9889,0.8298,0.9889,0.8305,0.9063
8,Artificial_appearing-clusters_4_appearing-clustersincremental_aobhs_uob.csv,39671,50261,9758,310,0.8026,0.9922,0.8874,0.9922,0.8374,0.9116
8,Artificial_appearing-clusters_4_appearing-clustersperiodic_aobhs_uob.csv,39953,55177,4856,14,0.8916,0.9996,0.9426,0.9996,0.9191,0.9585
8,Artificial_appearing-clusters_4_appearing-clusterssudden_aobhs_uob.csv,39563,49576,10470,391,0.7907,0.9902,0.8793,0.9902,0.8256,0.9042
8,Artificial_appearing-minority_1_appearing-minorityincremental_aobhs_uob.csv,4500,86967,8163,370,0.3554,0.924,0.5133,0.924,0.9142,0.9191
8,Artificial_appearing-minority_1_appearing-minorityperiodic_aobhs_uob.csv,439,88827,10673,61,0.0395,0.878,0.0756,0.878,0.8927,0.8853
8,Artificial_appearing-minority_1_appearing-minoritysudden_aobhs_uob.csv,4572,85577,9521,330,0.3244,0.9327,0.4814,0.9327,0.8999,0.9161
8,Artificial_appearing-minority_2_appearing-minorityincremental_aobhs_uob.csv,9531,81663,8472,334,0.5294,0.9661,0.684,0.9661,0.906,0.9356
8,Artificial_appearing-minority_2_appearing-minorityperiodic_aobhs_uob.csv,959,90392,8537,112,0.101,0.8954,0.1815,0.8954,0.9137,0.9045
8,Artificial_appearing-minority_2_appearing-minoritysudden_aobhs_uob.csv,9658,79501,10568,273,0.4775,0.9725,0.6405,0.9725,0.8827,0.9265
8,Artificial_appearing-minority_3_appearing-minorityincremental_aobhs_uob.csv,14672,77841,7141,346,0.6726,0.977,0.7967,0.977,0.916,0.946
8,Artificial_appearing-minority_3_appearing-minorityperiodic_aobhs_uob.csv,1362,89639,8889,110,0.1329,0.9253,0.2324,0.9253,0.9098,0.9175
8,Artificial_appearing-minority_3_appearing-minoritysudden_aobhs_uob.csv,14790,75849,9102,259,0.619,0.9828,0.7596,0.9828,0.8929,0.9367
8,Artificial_appearing-minority_4_appearing-minorityincremental_aobhs_uob.csv,19593,73536,6499,372,0.7509,0.9814,0.8508,0.9814,0.9188,0.9496
8,Artificial_appearing-minority_4_appearing-minorityperiodic_aobhs_uob.csv,1879,89168,8835,118,0.1754,0.9409,0.2956,0.9409,0.9098,0.9253
8,Artificial_appearing-minority_4_appearing-minoritysudden_aobhs_uob.csv,19705,72224,7720,351,0.7185,0.9825,0.83,0.9825,0.9034,0.9421
8,Artificial_borderline_1_borderlineincremental_aobhs_uob.csv,9542,72402,17611,445,0.3514,0.9554,0.5138,0.9554,0.8044,0.8766
8,Artificial_borderline_1_borderlineperiodic_aobhs_uob.csv,9733,71453,18429,385,0.3456,0.9619,0.5085,0.9619,0.795,0.8745
8,Artificial_borderline_1_borderlinesudden_aobhs_uob.csv,9505,71341,18692,462,0.3371,0.9536,0.4981,0.9536,0.7924,0.8693
8,Artificial_borderline_2_borderlineincremental_aobhs_uob.csv,19729,60568,19351,352,0.5048,0.9825,0.667,0.9825,0.7579,0.8629
8,Artificial_borderline_2_borderlineperiodic_aobhs_uob.csv,19654,60905,19101,340,0.5071,0.983,0.6691,0.983,0.7613,0.865
8,Artificial_borderline_2_borderlinesudden_aobhs_uob.csv,19655,60695,19341,309,0.504,0.9845,0.6667,0.9845,0.7583,0.8641
8,Artificial_borderline_3_borderlineincremental_aobhs_uob.csv,29692,52551,17439,318,0.63,0.9894,0.7698,0.9894,0.7508,0.8619
8,Artificial_borderline_3_borderlineperiodic_aobhs_uob.csv,29659,53278,16779,284,0.6387,0.9905,0.7766,0.9905,0.7605,0.8679
8,Artificial_borderline_3_borderlinesudden_aobhs_uob.csv,29538,52018,18063,381,0.6205,0.9873,0.7621,0.9873,0.7423,0.856
8,Artificial_borderline_4_borderlineincremental_aobhs_uob.csv,39497,45142,14968,393,0.7252,0.9901,0.8372,0.9901,0.751,0.8623
8,Artificial_borderline_4_borderlineperiodic_aobhs_uob.csv,39635,45788,14294,283,0.7349,0.9929,0.8447,0.9929,0.7621,0.8699
8,Artificial_borderline_4_borderlinesudden_aobhs_uob.csv,39616,45862,14142,380,0.7369,0.9905,0.8451,0.9905,0.7643,0.8701
8,Artificial_clusters-movement_1_clusters-movementincremental_aobhs_uob.csv,7770,71741,18325,2164,0.2978,0.7822,0.4313,0.7822,0.7965,0.7893
8,Artificial_clusters-movement_1_clusters-movementperiodic_aobhs_uob.csv,8968,71375,18755,902,0.3235,0.9086,0.4771,0.9086,0.7919,0.8483
8,Artificial_clusters-movement_1_clusters-movementsudden_aobhs_uob.csv,7659,70341,19716,2284,0.2798,0.7703,0.4105,0.7703,0.7811,0.7757
8,Artificial_clusters-movement_2_clusters-movementincremental_aobhs_uob.csv,18117,57872,22088,1923,0.4506,0.904,0.6014,0.904,0.7238,0.8089
8,Artificial_clusters-movement_2_clusters-movementperiodic_aobhs_uob.csv,19166,59158,20837,839,0.4791,0.9581,0.6388,0.9581,0.7395,0.8417
8,Artificial_clusters-movement_2_clusters-movementsudden_aobhs_uob.csv,17858,54974,25023,2145,0.4165,0.8928,0.568,0.8928,0.6872,0.7833
8,Artificial_clusters-movement_3_clusters-movementincremental_aobhs_uob.csv,28125,47859,22166,1850,0.5592,0.9383,0.7008,0.9383,0.6835,0.8008
8,Artificial_clusters-movement_3_clusters-movementperiodic_aobhs_uob.csv,29092,51180,18812,916,0.6073,0.9695,0.7468,0.9695,0.7312,0.842
8,Artificial_clusters-movement_3_clusters-movementsudden_aobhs_uob.csv,27399,44316,25726,2559,0.5157,0.9146,0.6596,0.9146,0.6327,0.7607
8,Artificial_clusters-movement_4_clusters-movementincremental_aobhs_uob.csv,37365,41448,18578,2609,0.6679,0.9347,0.7791,0.9347,0.6905,0.8034
8,Artificial_clusters-movement_4_clusters-movementperiodic_aobhs_uob.csv,38776,43747,16336,1141,0.7036,0.9714,0.8161,0.9714,0.7281,0.841
8,Artificial_clusters-movement_4_clusters-movementsudden_aobhs_uob.csv,36151,38016,22041,3792,0.6212,0.9051,0.7368,0.9051,0.633,0.7569
8,Artificial_disappearing-minority_1_disappearing-minorityincremental_aobhs_uob.csv,4710,77146,17838,306,0.2089,0.939,0.3418,0.939,0.8122,0.8733
8,Artificial_disappearing-minority_1_disappearing-minorityperiodic_aobhs_uob.csv,8706,72506,18141,647,0.3243,0.9308,0.481,0.9308,0.7999,0.8629
8,Artificial_disappearing-minority_1_disappearing-minoritysudden_aobhs_uob.csv,4649,72570,22412,369,0.1718,0.9265,0.2898,0.9265,0.764,0.8413
8,Artificial_disappearing-minority_2_disappearing-minorityincremental_aobhs_uob.csv,9825,70301,19654,220,0.3333,0.9781,0.4972,0.9781,0.7815,0.8743
8,Artificial_disappearing-minority_2_disappearing-minorityperiodic_aobhs_uob.csv,18572,62283,18700,445,0.4983,0.9766,0.6599,0.9766,0.7691,0.8667
8,Artificial_disappearing-minority_2_disappearing-minoritysudden_aobhs_uob.csv,9783,64688,25270,259,0.2791,0.9742,0.4339,0.9742,0.7191,0.837
8,Artificial_disappearing-minority_3_disappearing-minorityincremental_aobhs_uob.csv,14647,70326,14731,296,0.4986,0.9802,0.661,0.9802,0.8268,0.9002
8,Artificial_disappearing-minority_3_disappearing-minorityperiodic_aobhs_uob.csv,27953,55008,16504,535,0.6288,0.9812,0.7664,0.9812,0.7692,0.8688
8,Artificial_disappearing-minority_3_disappearing-minoritysudden_aobhs_uob.csv,14743,60067,24935,255,0.3716,0.983,0.5393,0.983,0.7067,0.8335
8,Artificial_disappearing-minority_4_disappearing-minorityincremental_aobhs_uob.csv,19683,64995,15042,280,0.5668,0.986,0.7198,0.986,0.8121,0.8948
8,Artificial_disappearing-minority_4_disappearing-minorityperiodic_aobhs_uob.csv,37333,46803,15362,502,0.7085,0.9867,0.8248,0.9867,0.7529,0.8619
8,Artificial_disappearing-minority_4_disappearing-minoritysudden_aobhs_uob.csv,19609,54508,25527,356,0.4344,0.9822,0.6024,0.9822,0.6811,0.8179
8,Artificial_jitter_1_jitterincremental_aobhs_uob.csv,9331,71761,18300,608,0.3377,0.9388,0.4967,0.9388,0.7968,0.8649
8,Artificial_jitter_1_jitterperiodic_aobhs_uob.csv,9444,71973,18088,495,0.343,0.9502,0.5041,0.9502,0.7992,0.8714
8,Artificial_jitter_1_jittersudden_aobhs_uob.csv,9363,71976,18085,576,0.3411,0.942,0.5009,0.942,0.7992,0.8677
8,Artificial_jitter_2_jitterincremental_aobhs_uob.csv,19445,60444,19594,517,0.4981,0.9741,0.6591,0.9741,0.7552,0.8577
8,Artificial_jitter_2_jitterperiodic_aobhs_uob.csv,19481,60815,19223,481,0.5033,0.9759,0.6641,0.9759,0.7598,0.8611
8,Artificial_jitter_2_jittersudden_aobhs_uob.csv,19528,61375,18663,434,0.5113,0.9783,0.6716,0.9783,0.7668,0.8661
8,Artificial_jitter_3_jitterincremental_aobhs_uob.csv,29359,52312,17789,540,0.6227,0.9819,0.7621,0.9819,0.7462,0.856
8,Artificial_jitter_3_jitterperiodic_aobhs_uob.csv,29349,51740,18361,550,0.6152,0.9816,0.7563,0.9816,0.7381,0.8512
8,Artificial_jitter_3_jittersudden_aobhs_uob.csv,29326,52435,17666,573,0.6241,0.9808,0.7628,0.9808,0.748,0.8565
8,Artificial_jitter_4_jitterincremental_aobhs_uob.csv,38939,44447,15949,665,0.7094,0.9832,0.8242,0.9832,0.7359,0.8506
8,Artificial_jitter_4_jitterperiodic_aobhs_uob.csv,39015,45435,14961,589,0.7228,0.9851,0.8338,0.9851,0.7523,0.8609
8,Artificial_jitter_4_jittersudden_aobhs_uob.csv,38822,44401,15995,782,0.7082,0.9803,0.8223,0.9803,0.7352,0.8489
8,Artificial_minority-share_1_minority-shareincremental_aobhs_uob.csv,4515,85798,9349,338,0.3257,0.9304,0.4824,0.9304,0.9017,0.9159
8,Artificial_minority-share_1_minority-shareperiodic_aobhs_uob.csv,410,88228,11277,85,0.0351,0.8283,0.0673,0.8283,0.8867,0.857
8,Artificial_minority-share_1_minority-sharesudden_aobhs_uob.csv,4587,86114,9024,275,0.337,0.9434,0.4966,0.9434,0.9051,0.9241
8,Artificial_minority-share_2_minority-shareincremental_aobhs_uob.csv,9567,80768,9351,314,0.5057,0.9682,0.6644,0.9682,0.8962,0.9315
8,Artificial_minority-share_2_minority-shareperiodic_aobhs_uob.csv,918,88939,10036,107,0.0838,0.8956,0.1533,0.8956,0.8986,0.8971
8,Artificial_minority-share_2_minority-sharesudden_aobhs_uob.csv,9580,79966,10126,328,0.4861,0.9669,0.647,0.9669,0.8876,0.9264
8,Artificial_minority-share_3_minority-shareincremental_aobhs_uob.csv,14729,75327,9623,321,0.6048,0.9787,0.7476,0.9787,0.8867,0.9316
8,Artificial_minority-share_3_minority-shareperiodic_aobhs_uob.csv,1439,86136,12281,144,0.1049,0.909,0.1881,0.909,0.8752,0.892
8,Artificial_minority-share_3_minority-sharesudden_aobhs_uob.csv,14785,76001,8985,229,0.622,0.9847,0.7624,0.9847,0.8943,0.9384
8,Artificial_minority-share_4_minority-shareincremental_aobhs_uob.csv,19695,71561,8408,336,0.7008,0.9832,0.8183,0.9832,0.8949,0.938
8,Artificial_minority-share_4_minority-shareperiodic_aobhs_uob.csv,1942,87198,10740,120,0.1531,0.9418,0.2634,0.9418,0.8903,0.9157
8,Artificial_minority-share_4_minority-sharesudden_aobhs_uob.csv,19735,72104,7836,325,0.7158,0.9838,0.8287,0.9838,0.902,0.942
8,Artificial_shapeshift_1_shapeshiftincremental_aobhs_uob.csv,9127,72420,17701,752,0.3402,0.9239,0.4973,0.9239,0.8036,0.8616
8,Artificial_shapeshift_1_shapeshiftperiodic_aobhs_uob.csv,9300,71788,18348,564,0.3364,0.9428,0.4958,0.9428,0.7964,0.8665
8,Artificial_shapeshift_1_shapeshiftsudden_aobhs_uob.csv,9031,72794,17340,835,0.3425,0.9154,0.4984,0.9154,0.8076,0.8598
8,Artificial_shapeshift_2_shapeshiftincremental_aobhs_uob.csv,19432,61981,18073,514,0.5181,0.9742,0.6765,0.9742,0.7742,0.8685
8,Artificial_shapeshift_2_shapeshiftperiodic_aobhs_uob.csv,19436,60348,19835,381,0.4949,0.9808,0.6579,0.9808,0.7526,0.8592
8,Artificial_shapeshift_2_shapeshiftsudden_aobhs_uob.csv,19500,60170,19854,476,0.4955,0.9762,0.6573,0.9762,0.7519,0.8567
8,Artificial_shapeshift_3_shapeshiftincremental_aobhs_uob.csv,29195,52894,17393,518,0.6267,0.9826,0.7653,0.9826,0.7525,0.8599
8,Artificial_shapeshift_3_shapeshiftperiodic_aobhs_uob.csv,29542,52781,17311,366,0.6305,0.9878,0.7697,0.9878,0.753,0.8624
8,Artificial_shapeshift_3_shapeshiftsudden_aobhs_uob.csv,29337,52620,17637,406,0.6245,0.9863,0.7648,0.9863,0.749,0.8595
8,Artificial_shapeshift_4_shapeshiftincremental_aobhs_uob.csv,39367,44876,15106,651,0.7227,0.9837,0.8332,0.9837,0.7482,0.8579
8,Artificial_shapeshift_4_shapeshiftperiodic_aobhs_uob.csv,39614,44524,15488,374,0.7189,0.9906,0.8332,0.9906,0.7419,0.8573
8,Artificial_shapeshift_4_shapeshiftsudden_aobhs_uob.csv,39493,44321,15661,525,0.716,0.9869,0.8299,0.9869,0.7389,0.8539
8,Artificial_splitting-clusters_1_splitting-clustersincremental_aobhs_uob.csv,9222,77404,12721,653,0.4203,0.9339,0.5797,0.9339,0.8589,0.8956
8,Artificial_splitting-clusters_1_splitting-clustersperiodic_aobhs_uob.csv,9419,82066,8009,506,0.5405,0.949,0.6887,0.949,0.9111,0.9299
8,Artificial_splitting-clusters_1_splitting-clusterssudden_aobhs_uob.csv,9337,76268,13851,544,0.4027,0.9449,0.5647,0.9449,0.8463,0.8943
8,Artificial_splitting-clusters_2_splitting-clustersincremental_aobhs_uob.csv,19352,66715,13271,662,0.5932,0.9669,0.7353,0.9669,0.8341,0.8981
8,Artificial_splitting-clusters_2_splitting-clustersperiodic_aobhs_uob.csv,19552,71367,8623,458,0.6939,0.9771,0.8115,0.9771,0.8922,0.9337
8,Artificial_splitting-clusters_2_splitting-clusterssudden_aobhs_uob.csv,19455,66521,13505,519,0.5903,0.974,0.7351,0.974,0.8312,0.8998
8,Artificial_splitting-clusters_3_splitting-clustersincremental_aobhs_uob.csv,29354,58016,11982,648,0.7101,0.9784,0.823,0.9784,0.8288,0.9005
8,Artificial_splitting-clusters_3_splitting-clustersperiodic_aobhs_uob.csv,29467,62248,7838,447,0.7899,0.9851,0.8767,0.9851,0.8882,0.9354
8,Artificial_splitting-clusters_3_splitting-clusterssudden_aobhs_uob.csv,29606,57056,12950,388,0.6957,0.9871,0.8162,0.9871,0.815,0.8969
8,Artificial_splitting-clusters_4_splitting-clustersincremental_aobhs_uob.csv,39214,49627,10391,768,0.7905,0.9808,0.8754,0.9808,0.8269,0.9005
8,Artificial_splitting-clusters_4_splitting-clustersperiodic_aobhs_uob.csv,39419,53179,6835,567,0.8522,0.9858,0.9142,0.9858,0.8861,0.9346
8,Artificial_splitting-clusters_4_splitting-clusterssudden_aobhs_uob.csv,39394,49004,11010,592,0.7816,0.9852,0.8716,0.9852,0.8165,0.8969
8,Real_amazon_aobhs_uob.csv,754,3370,3509,367,0.1769,0.6726,0.2801,0.6726,0.4899,0.574
8,Real_Elec_aobhs_uob.csv,16431,22909,3166,2806,0.8384,0.8541,0.8462,0.8541,0.8786,0.8663
8,Real_kaggle_aobhs_uob.csv,411,283416,899,81,0.3137,0.8354,0.4562,0.8354,0.9968,0.9125
8,Real_pakdd_aobhs_uob.csv,6344,20597,19527,3529,0.2452,0.6426,0.355,0.6426,0.5133,0.5743
8,Real_tripadvisor_aobhs_uob.csv,3908,11958,3135,1490,0.5549,0.724,0.6282,0.724,0.7923,0.7574
8,Real_twitter_aobhs_uob.csv,754,5651,2011,674,0.2727,0.528,0.3596,0.528,0.7375,0.624
9,Artificial_appearing-clusters_1_appearing-clustersincremental_aobhs_uob.csv,9437,77587,12578,398,0.4287,0.9595,0.5926,0.9595,0.8605,0.9087
9,Artificial_appearing-clusters_1_appearing-clustersperiodic_aobhs_uob.csv,9857,83554,6536,53,0.6013,0.9947,0.7495,0.9947,0.9275,0.9605
9,Artificial_appearing-clusters_1_appearing-clusterssudden_aobhs_uob.csv,9467,77740,12434,359,0.4323,0.9635,0.5968,0.9635,0.8621,0.9114
9,Artificial_appearing-clusters_2_appearing-clustersincremental_aobhs_uob.csv,19700,67708,12303,289,0.6156,0.9855,0.7578,0.9855,0.8462,0.9132
9,Artificial_appearing-clusters_2_appearing-clustersperiodic_aobhs_uob.csv,20083,73462,6435,20,0.7573,0.999,0.8615,0.999,0.9195,0.9584
9,Artificial_appearing-clusters_2_appearing-clusterssudden_aobhs_uob.csv,19694,66775,13256,275,0.5977,0.9862,0.7443,0.9862,0.8344,0.9071
9,Artificial_appearing-clusters_3_appearing-clustersincremental_aobhs_uob.csv,29699,58956,11035,310,0.7291,0.9897,0.8396,0.9897,0.8423,0.913
9,Artificial_appearing-clusters_3_appearing-clustersperiodic_aobhs_uob.csv,30102,64153,5726,19,0.8402,0.9994,0.9129,0.9994,0.9181,0.9579
9,Artificial_appearing-clusters_3_appearing-clusterssudden_aobhs_uob.csv,29798,57851,12103,248,0.7112,0.9917,0.8283,0.9917,0.827,0.9056
9,Artificial_appearing-clusters_4_appearing-clustersincremental_aobhs_uob.csv,39646,50526,9493,335,0.8068,0.9916,0.8897,0.9916,0.8418,0.9137
9,Artificial_appearing-clusters_4_appearing-clustersperiodic_aobhs_uob.csv,39943,55383,4650,24,0.8957,0.9994,0.9447,0.9994,0.9225,0.9602
9,Artificial_appearing-clusters_4_appearing-clusterssudden_aobhs_uob.csv,39537,49618,10428,417,0.7913,0.9896,0.8794,0.9896,0.8263,0.9043
