filename,File Name,,,,,Cost,Runtime
5,Artificial,splitting-clusters,4,splitting-clustersperiodic,EFDT.csv,239656,2.75
5,Artificial,splitting-clusters,4,splitting-clustersperiodic,MICFOAL.csv,226836,3.171875
5,Artificial,splitting-clusters,4,splitting-clustersperiodic,OOB.csv,158103,5.5625
5,Artificial,splitting-clusters,4,splitting-clustersperiodic,ROSE.csv,278289,9.859375
5,Artificial,splitting-clusters,4,splitting-clustersperiodic,SGBT.csv,257765,71.984375
5,Artificial,splitting-clusters,4,splitting-clustersperiodic,UOB.csv,159475,5.28125
5,Artificial,splitting-clusters,4,splitting-clusterssudden,ARF-Re.csv,122130,11.5
5,Artificial,splitting-clusters,4,splitting-clusterssudden,ARF.csv,198930,16.25
5,Artificial,splitting-clusters,4,splitting-clusterssudden,CALMID.csv,160934,7.828125
5,Artificial,splitting-clusters,4,splitting-clusterssudden,CSMOTE.csv,413744,475.796875
5,Artificial,splitting-clusters,4,splitting-clusterssudden,EFDT.csv,529155,2.703125
5,Artificial,splitting-clusters,4,splitting-clusterssudden,MICFOAL.csv,278697,2.859375
5,Artificial,splitting-clusters,4,splitting-clusterssudden,OOB.csv,130120,5.96875
5,Artificial,splitting-clusters,4,splitting-clusterssudden,ROSE.csv,377788,11.1875
5,Artificial,splitting-clusters,4,splitting-clusterssudden,SGBT.csv,349297,73.46875
5,Artificial,splitting-clusters,4,splitting-clusterssudden,UOB.csv,137534,4.984375
5,Real,amazon,ARF-Re.csv,,,39605,2.84375
5,Real,amazon,ARF.csv,,,113432,6.359375
5,Real,amazon,CALMID.csv,,,114801,2.171875
5,Real,amazon,CSMOTE.csv,,,101073,2.296875
5,Real,amazon,EFDT.csv,,,118762,0.828125
5,Real,amazon,MICFOAL.csv,,,118873,0.71875
5,Real,amazon,OOB.csv,,,108748,1.71875
5,Real,amazon,ROSE.csv,,,88755,6.421875
5,Real,amazon,SGBT.csv,,,118264,19.515625
5,Real,amazon,UOB.csv,,,60384,1.21875
5,Real,Elec,ARF-Re.csv,,,268197,8.390625
5,Real,Elec,ARF.csv,,,285554,14.75
5,Real,Elec,CALMID.csv,,,376948,5.046875
5,Real,Elec,CSMOTE.csv,,,545583,5.5625
5,Real,Elec,EFDT.csv,,,528349,1.46875
5,Real,Elec,MICFOAL.csv,,,541321,1.3125
5,Real,Elec,OOB.csv,,,406725,3.625
5,Real,Elec,ROSE.csv,,,256409,14.265625
5,Real,Elec,SGBT.csv,,,332251,49.609375
5,Real,Elec,UOB.csv,,,445603,2.671875
5,Real,kaggle,ARF-Re.csv,,,291133,24.578125
5,Real,kaggle,ARF.csv,,,298745,44
5,Real,kaggle,CALMID.csv,,,298307,35.359375
5,Real,kaggle,CSMOTE.csv,,,296793,890.546875
5,Real,kaggle,EFDT.csv,,,300671,14.484375
5,Real,kaggle,MICFOAL.csv,,,299225,13.421875
5,Real,kaggle,OOB.csv,,,294828,27.296875
5,Real,kaggle,ROSE.csv,,,298320,59.359375
5,Real,kaggle,SGBT.csv,,,313612,1358.625
5,Real,kaggle,UOB.csv,,,283077,19.703125
5,Real,pakdd,ARF-Re.csv,,,638595,12.8125
5,Real,pakdd,ARF.csv,,,1002198,42.8125
5,Real,pakdd,CALMID.csv,,,1000375,9.953125
5,Real,pakdd,CSMOTE.csv,,,287573,245.609375
5,Real,pakdd,EFDT.csv,,,1017914,2.90625
5,Real,pakdd,MICFOAL.csv,,,1011188,1.953125
5,Real,pakdd,OOB.csv,,,659768,8
5,Real,pakdd,ROSE.csv,,,845613,32.640625
5,Real,pakdd,SGBT.csv,,,1027218,92.921875
5,Real,pakdd,UOB.csv,,,315298,5.046875
5,Real,tripadvisor,ARF-Re.csv,,,171041,5.28125
5,Real,tripadvisor,ARF.csv,,,241455,15.921875
5,Real,tripadvisor,CALMID.csv,,,244989,5.09375
5,Real,tripadvisor,CSMOTE.csv,,,200260,16.734375
5,Real,tripadvisor,EFDT.csv,,,276491,1.765625
5,Real,tripadvisor,MICFOAL.csv,,,278351,1.578125
5,Real,tripadvisor,OOB.csv,,,167945,3.90625
5,Real,tripadvisor,ROSE.csv,,,182855,11.046875
5,Real,tripadvisor,SGBT.csv,,,247136,45.09375
5,Real,tripadvisor,UOB.csv,,,190446,2.890625
5,Real,twitter,ARF-Re.csv,,,89343,2.828125
5,Real,twitter,ARF.csv,,,136069,8.71875
5,Real,twitter,CALMID.csv,,,140813,2.8125
5,Real,twitter,CSMOTE.csv,,,102752,3.453125
5,Real,twitter,EFDT.csv,,,147434,0.90625
5,Real,twitter,MICFOAL.csv,,,143027,0.796875
5,Real,twitter,OOB.csv,,,83129,1.765625
5,Real,twitter,ROSE.csv,,,111635,8
5,Real,twitter,SGBT.csv,,,145260,17.15625
5,Real,twitter,UOB.csv,,,72442,1.171875
6,Artificial,appearing-clusters,1,appearing-clustersincremental,ARF-Re.csv,110110,11.5625
6,Artificial,appearing-clusters,1,appearing-clustersincremental,ARF.csv,547074,13.625
6,Artificial,appearing-clusters,1,appearing-clustersincremental,CALMID.csv,402967,8.953125
6,Artificial,appearing-clusters,1,appearing-clustersincremental,CSMOTE.csv,189656,186.1875
6,Artificial,appearing-clusters,1,appearing-clustersincremental,EFDT.csv,582093,2.625
6,Artificial,appearing-clusters,1,appearing-clustersincremental,MICFOAL.csv,403436,2.890625
6,Artificial,appearing-clusters,1,appearing-clustersincremental,OOB.csv,123712,5.625
6,Artificial,appearing-clusters,1,appearing-clustersincremental,ROSE.csv,218145,11.3125
6,Artificial,appearing-clusters,1,appearing-clustersincremental,SGBT.csv,800361,81.828125
6,Artificial,appearing-clusters,1,appearing-clustersincremental,UOB.csv,120146,4.609375
6,Artificial,appearing-clusters,1,appearing-clustersperiodic,ARF-Re.csv,96976,8.6875
6,Artificial,appearing-clusters,1,appearing-clustersperiodic,ARF.csv,329224,10.96875
6,Artificial,appearing-clusters,1,appearing-clustersperiodic,CALMID.csv,203156,7.03125
6,Artificial,appearing-clusters,1,appearing-clustersperiodic,CSMOTE.csv,101555,160.921875
6,Artificial,appearing-clusters,1,appearing-clustersperiodic,EFDT.csv,382452,2.40625
6,Artificial,appearing-clusters,1,appearing-clustersperiodic,MICFOAL.csv,218768,2.796875
6,Artificial,appearing-clusters,1,appearing-clustersperiodic,OOB.csv,99216,5.140625
6,Artificial,appearing-clusters,1,appearing-clustersperiodic,ROSE.csv,109831,9.515625
6,Artificial,appearing-clusters,1,appearing-clustersperiodic,SGBT.csv,741636,78.5625
6,Artificial,appearing-clusters,1,appearing-clustersperiodic,UOB.csv,91551,4.75
6,Artificial,appearing-clusters,1,appearing-clusterssudden,ARF-Re.csv,109906,9.28125
6,Artificial,appearing-clusters,1,appearing-clusterssudden,ARF.csv,572101,12.53125
6,Artificial,appearing-clusters,1,appearing-clusterssudden,CALMID.csv,430787,8.203125
6,Artificial,appearing-clusters,1,appearing-clusterssudden,CSMOTE.csv,191759,161.15625
6,Artificial,appearing-clusters,1,appearing-clusterssudden,EFDT.csv,609105,2.34375
6,Artificial,appearing-clusters,1,appearing-clusterssudden,MICFOAL.csv,452787,2.734375
6,Artificial,appearing-clusters,1,appearing-clusterssudden,OOB.csv,120977,5.359375
6,Artificial,appearing-clusters,1,appearing-clusterssudden,ROSE.csv,289086,10.765625
6,Artificial,appearing-clusters,1,appearing-clusterssudden,SGBT.csv,807721,81.5
6,Artificial,appearing-clusters,1,appearing-clusterssudden,UOB.csv,127290,5.03125
6,Artificial,appearing-clusters,2,appearing-clustersincremental,ARF-Re.csv,114240,11.265625
6,Artificial,appearing-clusters,2,appearing-clustersincremental,ARF.csv,473906,14.640625
6,Artificial,appearing-clusters,2,appearing-clustersincremental,CALMID.csv,295320,8.28125
6,Artificial,appearing-clusters,2,appearing-clustersincremental,CSMOTE.csv,319133,359.9375
6,Artificial,appearing-clusters,2,appearing-clustersincremental,EFDT.csv,603077,2.703125
6,Artificial,appearing-clusters,2,appearing-clustersincremental,MICFOAL.csv,344735,3.140625
6,Artificial,appearing-clusters,2,appearing-clustersincremental,OOB.csv,114050,6.328125
6,Artificial,appearing-clusters,2,appearing-clustersincremental,ROSE.csv,143939,12.53125
6,Artificial,appearing-clusters,2,appearing-clustersincremental,SGBT.csv,845430,83.09375
6,Artificial,appearing-clusters,2,appearing-clustersincremental,UOB.csv,109661,5.25
6,Artificial,appearing-clusters,2,appearing-clustersperiodic,ARF-Re.csv,98853,9.453125
6,Artificial,appearing-clusters,2,appearing-clustersperiodic,ARF.csv,142640,11.84375
6,Artificial,appearing-clusters,2,appearing-clustersperiodic,CALMID.csv,121090,6.671875
6,Artificial,appearing-clusters,2,appearing-clustersperiodic,CSMOTE.csv,100684,389
6,Artificial,appearing-clusters,2,appearing-clustersperiodic,EFDT.csv,152258,2.84375
6,Artificial,appearing-clusters,2,appearing-clustersperiodic,MICFOAL.csv,160472,3.296875
6,Artificial,appearing-clusters,2,appearing-clustersperiodic,OOB.csv,96809,6.25
6,Artificial,appearing-clusters,2,appearing-clustersperiodic,ROSE.csv,102672,11.640625
6,Artificial,appearing-clusters,2,appearing-clustersperiodic,SGBT.csv,477853,80.796875
6,Artificial,appearing-clusters,2,appearing-clustersperiodic,UOB.csv,93261,5.390625
6,Artificial,appearing-clusters,2,appearing-clusterssudden,ARF-Re.csv,109537,11.546875
6,Artificial,appearing-clusters,2,appearing-clusterssudden,ARF.csv,510819,15.5
6,Artificial,appearing-clusters,2,appearing-clusterssudden,CALMID.csv,322796,8.375
6,Artificial,appearing-clusters,2,appearing-clusterssudden,CSMOTE.csv,234502,301.921875
6,Artificial,appearing-clusters,2,appearing-clusterssudden,EFDT.csv,653526,2.40625
6,Artificial,appearing-clusters,2,appearing-clusterssudden,MICFOAL.csv,374643,2.765625
6,Artificial,appearing-clusters,2,appearing-clusterssudden,OOB.csv,117240,5.3125
6,Artificial,appearing-clusters,2,appearing-clusterssudden,ROSE.csv,160573,9.8125
6,Artificial,appearing-clusters,2,appearing-clusterssudden,SGBT.csv,883949,78.28125
6,Artificial,appearing-clusters,2,appearing-clusterssudden,UOB.csv,111954,5.546875
6,Artificial,appearing-clusters,3,appearing-clustersincremental,ARF-Re.csv,113188,13.546875
6,Artificial,appearing-clusters,3,appearing-clustersincremental,ARF.csv,268696,18.546875
6,Artificial,appearing-clusters,3,appearing-clustersincremental,CALMID.csv,195312,9.671875
6,Artificial,appearing-clusters,3,appearing-clustersincremental,CSMOTE.csv,404031,491.203125
6,Artificial,appearing-clusters,3,appearing-clustersincremental,EFDT.csv,542021,2.65625
6,Artificial,appearing-clusters,3,appearing-clustersincremental,MICFOAL.csv,307361,3.078125
6,Artificial,appearing-clusters,3,appearing-clustersincremental,OOB.csv,121683,6.125
6,Artificial,appearing-clusters,3,appearing-clustersincremental,ROSE.csv,121258,11.296875
6,Artificial,appearing-clusters,3,appearing-clustersincremental,SGBT.csv,558270,75.3125
6,Artificial,appearing-clusters,3,appearing-clustersincremental,UOB.csv,122322,4.734375
6,Artificial,appearing-clusters,3,appearing-clustersperiodic,ARF-Re.csv,98676,9.28125
6,Artificial,appearing-clusters,3,appearing-clustersperiodic,ARF.csv,109736,11.875
6,Artificial,appearing-clusters,3,appearing-clustersperiodic,CALMID.csv,107408,6.40625
6,Artificial,appearing-clusters,3,appearing-clustersperiodic,CSMOTE.csv,101879,459.875
6,Artificial,appearing-clusters,3,appearing-clustersperiodic,EFDT.csv,108760,2.375
6,Artificial,appearing-clusters,3,appearing-clustersperiodic,MICFOAL.csv,125605,2.71875
6,Artificial,appearing-clusters,3,appearing-clustersperiodic,OOB.csv,96912,5.0625
6,Artificial,appearing-clusters,3,appearing-clustersperiodic,ROSE.csv,99297,8.953125
6,Artificial,appearing-clusters,3,appearing-clustersperiodic,SGBT.csv,213548,69.578125
6,Artificial,appearing-clusters,3,appearing-clustersperiodic,UOB.csv,94947,4.703125
6,Artificial,appearing-clusters,3,appearing-clusterssudden,ARF-Re.csv,110742,10.078125
6,Artificial,appearing-clusters,3,appearing-clusterssudden,ARF.csv,287011,13.421875
6,Artificial,appearing-clusters,3,appearing-clusterssudden,CALMID.csv,185028,6.984375
6,Artificial,appearing-clusters,3,appearing-clusterssudden,CSMOTE.csv,251395,448.640625
6,Artificial,appearing-clusters,3,appearing-clusterssudden,EFDT.csv,800135,2.703125
6,Artificial,appearing-clusters,3,appearing-clusterssudden,MICFOAL.csv,235091,3.390625
6,Artificial,appearing-clusters,3,appearing-clusterssudden,OOB.csv,121258,6.140625
6,Artificial,appearing-clusters,3,appearing-clusterssudden,ROSE.csv,129635,11.96875
6,Artificial,appearing-clusters,3,appearing-clusterssudden,SGBT.csv,596219,75.421875
6,Artificial,appearing-clusters,3,appearing-clusterssudden,UOB.csv,121394,4.671875
6,Artificial,appearing-clusters,4,appearing-clustersincremental,ARF-Re.csv,113309,10.625
6,Artificial,appearing-clusters,4,appearing-clustersincremental,ARF.csv,158616,13.703125
6,Artificial,appearing-clusters,4,appearing-clustersincremental,CALMID.csv,137283,6.953125
6,Artificial,appearing-clusters,4,appearing-clustersincremental,CSMOTE.csv,405525,610.78125
6,Artificial,appearing-clusters,4,appearing-clustersincremental,EFDT.csv,428265,2.84375
6,Artificial,appearing-clusters,4,appearing-clustersincremental,MICFOAL.csv,191083,3.015625
6,Artificial,appearing-clusters,4,appearing-clustersincremental,OOB.csv,130436,6.171875
6,Artificial,appearing-clusters,4,appearing-clustersincremental,ROSE.csv,112061,11.296875
6,Artificial,appearing-clusters,4,appearing-clustersincremental,SGBT.csv,285743,72.96875
6,Artificial,appearing-clusters,4,appearing-clustersincremental,UOB.csv,131476,5.203125
6,Artificial,appearing-clusters,4,appearing-clustersperiodic,ARF-Re.csv,99582,9.546875
6,Artificial,appearing-clusters,4,appearing-clustersperiodic,ARF.csv,102406,12.96875
6,Artificial,appearing-clusters,4,appearing-clustersperiodic,CALMID.csv,101420,6.453125
6,Artificial,appearing-clusters,4,appearing-clustersperiodic,CSMOTE.csv,103196,574.140625
6,Artificial,appearing-clusters,4,appearing-clustersperiodic,EFDT.csv,106378,2.890625
6,Artificial,appearing-clusters,4,appearing-clustersperiodic,MICFOAL.csv,112903,3.328125
6,Artificial,appearing-clusters,4,appearing-clustersperiodic,OOB.csv,96817,5.75
6,Artificial,appearing-clusters,4,appearing-clustersperiodic,ROSE.csv,98461,9.90625
6,Artificial,appearing-clusters,4,appearing-clustersperiodic,SGBT.csv,158126,69.03125
6,Artificial,appearing-clusters,4,appearing-clustersperiodic,UOB.csv,96150,4.734375
6,Artificial,appearing-clusters,4,appearing-clusterssudden,ARF-Re.csv,115233,10.625
6,Artificial,appearing-clusters,4,appearing-clusterssudden,ARF.csv,161761,13.90625
6,Artificial,appearing-clusters,4,appearing-clusterssudden,CALMID.csv,138599,6.96875
6,Artificial,appearing-clusters,4,appearing-clusterssudden,CSMOTE.csv,423353,566.5625
6,Artificial,appearing-clusters,4,appearing-clusterssudden,EFDT.csv,618298,2.703125
6,Artificial,appearing-clusters,4,appearing-clusterssudden,MICFOAL.csv,239318,3.0625
6,Artificial,appearing-clusters,4,appearing-clusterssudden,OOB.csv,127895,6.078125
6,Artificial,appearing-clusters,4,appearing-clusterssudden,ROSE.csv,114073,10.984375
6,Artificial,appearing-clusters,4,appearing-clusterssudden,SGBT.csv,289172,74.578125
6,Artificial,appearing-clusters,4,appearing-clusterssudden,UOB.csv,123207,4.96875
6,Artificial,appearing-minority,1,appearing-minorityincremental,ARF-Re.csv,95550,8.140625
6,Artificial,appearing-minority,1,appearing-minorityincremental,ARF.csv,448481,9.375
6,Artificial,appearing-minority,1,appearing-minorityincremental,CALMID.csv,420868,5.9375
6,Artificial,appearing-minority,1,appearing-minorityincremental,CSMOTE.csv,138312,54.25
6,Artificial,appearing-minority,1,appearing-minorityincremental,EFDT.csv,582130,2.078125
6,Artificial,appearing-minority,1,appearing-minorityincremental,MICFOAL.csv,538177,2.5625
6,Artificial,appearing-minority,1,appearing-minorityincremental,OOB.csv,160778,5.078125
6,Artificial,appearing-minority,1,appearing-minorityincremental,ROSE.csv,236204,10.0625
6,Artificial,appearing-minority,1,appearing-minorityincremental,SGBT.csv,498871,108.890625
6,Artificial,appearing-minority,1,appearing-minorityincremental,UOB.csv,124881,4.34375
6,Artificial,appearing-minority,1,appearing-minorityperiodic,ARF-Re.csv,100634,7.78125
6,Artificial,appearing-minority,1,appearing-minorityperiodic,ARF.csv,138366,9.265625
6,Artificial,appearing-minority,1,appearing-minorityperiodic,CALMID.csv,139427,5.53125
6,Artificial,appearing-minority,1,appearing-minorityperiodic,CSMOTE.csv,115390,6.140625
6,Artificial,appearing-minority,1,appearing-minorityperiodic,EFDT.csv,149500,2.28125
6,Artificial,appearing-minority,1,appearing-minorityperiodic,MICFOAL.csv,147694,2.5
6,Artificial,appearing-minority,1,appearing-minorityperiodic,OOB.csv,119829,4.71875
6,Artificial,appearing-minority,1,appearing-minorityperiodic,ROSE.csv,125358,8.59375
6,Artificial,appearing-minority,1,appearing-minorityperiodic,SGBT.csv,145243,102.9375
6,Artificial,appearing-minority,1,appearing-minorityperiodic,UOB.csv,91600,4.015625
6,Artificial,appearing-minority,1,appearing-minoritysudden,ARF-Re.csv,90609,8.796875
6,Artificial,appearing-minority,1,appearing-minoritysudden,ARF.csv,451332,11.171875
6,Artificial,appearing-minority,1,appearing-minoritysudden,CALMID.csv,398713,6.875
6,Artificial,appearing-minority,1,appearing-minoritysudden,CSMOTE.csv,128437,78.65625
6,Artificial,appearing-minority,1,appearing-minoritysudden,EFDT.csv,585297,2.03125
6,Artificial,appearing-minority,1,appearing-minoritysudden,MICFOAL.csv,573925,2.78125
6,Artificial,appearing-minority,1,appearing-minoritysudden,OOB.csv,126061,5.03125
6,Artificial,appearing-minority,1,appearing-minoritysudden,ROSE.csv,231461,10.359375
6,Artificial,appearing-minority,1,appearing-minoritysudden,SGBT.csv,498275,107.765625
6,Artificial,appearing-minority,1,appearing-minoritysudden,UOB.csv,124386,4.203125
6,Artificial,appearing-minority,2,appearing-minorityincremental,ARF-Re.csv,96355,9.625
6,Artificial,appearing-minority,2,appearing-minorityincremental,ARF.csv,476519,11.71875
6,Artificial,appearing-minority,2,appearing-minorityincremental,CALMID.csv,416281,7.171875
6,Artificial,appearing-minority,2,appearing-minorityincremental,CSMOTE.csv,161298,98.3125
6,Artificial,appearing-minority,2,appearing-minorityincremental,EFDT.csv,1070497,2.0625
6,Artificial,appearing-minority,2,appearing-minorityincremental,MICFOAL.csv,891118,2.671875
6,Artificial,appearing-minority,2,appearing-minorityincremental,OOB.csv,152051,5.1875
6,Artificial,appearing-minority,2,appearing-minorityincremental,ROSE.csv,375372,9.609375
6,Artificial,appearing-minority,2,appearing-minorityincremental,SGBT.csv,733950,102.59375
6,Artificial,appearing-minority,2,appearing-minorityincremental,UOB.csv,100357,4.03125
6,Artificial,appearing-minority,2,appearing-minorityperiodic,ARF-Re.csv,99736,7.015625
6,Artificial,appearing-minority,2,appearing-minorityperiodic,ARF.csv,152876,8.015625
6,Artificial,appearing-minority,2,appearing-minorityperiodic,CALMID.csv,153126,5.203125
6,Artificial,appearing-minority,2,appearing-minorityperiodic,CSMOTE.csv,120564,5.09375
6,Artificial,appearing-minority,2,appearing-minorityperiodic,EFDT.csv,206029,2
6,Artificial,appearing-minority,2,appearing-minorityperiodic,MICFOAL.csv,203628,2.453125
6,Artificial,appearing-minority,2,appearing-minorityperiodic,OOB.csv,123486,4.46875
6,Artificial,appearing-minority,2,appearing-minorityperiodic,ROSE.csv,120670,8.609375
6,Artificial,appearing-minority,2,appearing-minorityperiodic,SGBT.csv,167483,104.84375
6,Artificial,appearing-minority,2,appearing-minorityperiodic,UOB.csv,98839,4.109375
6,Artificial,appearing-minority,2,appearing-minoritysudden,ARF-Re.csv,92855,8.34375
6,Artificial,appearing-minority,2,appearing-minoritysudden,ARF.csv,454978,10.78125
6,Artificial,appearing-minority,2,appearing-minoritysudden,CALMID.csv,354069,7.09375
6,Artificial,appearing-minority,2,appearing-minoritysudden,CSMOTE.csv,160483,140.8125
6,Artificial,appearing-minority,2,appearing-minoritysudden,EFDT.csv,1081761,1.984375
6,Artificial,appearing-minority,2,appearing-minoritysudden,MICFOAL.csv,816715,2.40625
6,Artificial,appearing-minority,2,appearing-minoritysudden,OOB.csv,118088,4.8125
6,Artificial,appearing-minority,2,appearing-minoritysudden,ROSE.csv,132971,8.359375
6,Artificial,appearing-minority,2,appearing-minoritysudden,SGBT.csv,726643,109.59375
6,Artificial,appearing-minority,2,appearing-minoritysudden,UOB.csv,117424,4.90625
6,Artificial,appearing-minority,3,appearing-minorityincremental,ARF-Re.csv,99269,10.234375
6,Artificial,appearing-minority,3,appearing-minorityincremental,ARF.csv,300800,13
6,Artificial,appearing-minority,3,appearing-minorityincremental,CALMID.csv,313217,7.40625
6,Artificial,appearing-minority,3,appearing-minorityincremental,CSMOTE.csv,178738,147.25
6,Artificial,appearing-minority,3,appearing-minorityincremental,EFDT.csv,1579620,2.421875
6,Artificial,appearing-minority,3,appearing-minorityincremental,MICFOAL.csv,581338,3.09375
6,Artificial,appearing-minority,3,appearing-minorityincremental,OOB.csv,162348,6.46875
6,Artificial,appearing-minority,3,appearing-minorityincremental,ROSE.csv,148268,12.84375
6,Artificial,appearing-minority,3,appearing-minorityincremental,SGBT.csv,607687,104.8125
6,Artificial,appearing-minority,3,appearing-minorityincremental,UOB.csv,104560,4.421875
6,Artificial,appearing-minority,3,appearing-minorityperiodic,ARF-Re.csv,100136,7.359375
6,Artificial,appearing-minority,3,appearing-minorityperiodic,ARF.csv,148891,8.09375
6,Artificial,appearing-minority,3,appearing-minorityperiodic,CALMID.csv,148084,5.53125
6,Artificial,appearing-minority,3,appearing-minorityperiodic,CSMOTE.csv,126866,4.859375
6,Artificial,appearing-minority,3,appearing-minorityperiodic,EFDT.csv,245728,2.109375
6,Artificial,appearing-minority,3,appearing-minorityperiodic,MICFOAL.csv,209437,2.625
6,Artificial,appearing-minority,3,appearing-minorityperiodic,OOB.csv,118980,4.890625
6,Artificial,appearing-minority,3,appearing-minorityperiodic,ROSE.csv,122729,9.15625
6,Artificial,appearing-minority,3,appearing-minorityperiodic,SGBT.csv,169665,102.96875
6,Artificial,appearing-minority,3,appearing-minorityperiodic,UOB.csv,95915,3.796875
6,Artificial,appearing-minority,3,appearing-minoritysudden,ARF-Re.csv,94716,8.328125
6,Artificial,appearing-minority,3,appearing-minoritysudden,ARF.csv,253723,10.75
6,Artificial,appearing-minority,3,appearing-minoritysudden,CALMID.csv,228850,5.8125
6,Artificial,appearing-minority,3,appearing-minoritysudden,CSMOTE.csv,196942,203.671875
6,Artificial,appearing-minority,3,appearing-minoritysudden,EFDT.csv,1584671,3.03125
6,Artificial,appearing-minority,3,appearing-minoritysudden,MICFOAL.csv,300248,2.8125
6,Artificial,appearing-minority,3,appearing-minoritysudden,OOB.csv,116994,5.25
6,Artificial,appearing-minority,3,appearing-minoritysudden,ROSE.csv,121046,9.421875
6,Artificial,appearing-minority,3,appearing-minoritysudden,SGBT.csv,546520,104.015625
6,Artificial,appearing-minority,3,appearing-minoritysudden,UOB.csv,126679,4.296875
6,Artificial,appearing-minority,4,appearing-minorityincremental,ARF-Re.csv,102147,9.734375
6,Artificial,appearing-minority,4,appearing-minorityincremental,ARF.csv,225881,13.078125
6,Artificial,appearing-minority,4,appearing-minorityincremental,CALMID.csv,253944,7.625
6,Artificial,appearing-minority,4,appearing-minorityincremental,CSMOTE.csv,248759,133.703125
6,Artificial,appearing-minority,4,appearing-minorityincremental,EFDT.csv,2047796,2.125
6,Artificial,appearing-minority,4,appearing-minorityincremental,MICFOAL.csv,598037,2.546875
6,Artificial,appearing-minority,4,appearing-minorityincremental,OOB.csv,172734,4.921875
6,Artificial,appearing-minority,4,appearing-minorityincremental,ROSE.csv,158557,9.453125
6,Artificial,appearing-minority,4,appearing-minorityincremental,SGBT.csv,338094,103.109375
6,Artificial,appearing-minority,4,appearing-minorityincremental,UOB.csv,109274,4.890625
6,Artificial,appearing-minority,4,appearing-minorityperiodic,ARF-Re.csv,100668,8.375
6,Artificial,appearing-minority,4,appearing-minorityperiodic,ARF.csv,149416,8.734375
6,Artificial,appearing-minority,4,appearing-minorityperiodic,CALMID.csv,147113,5.46875
6,Artificial,appearing-minority,4,appearing-minorityperiodic,CSMOTE.csv,125282,4.71875
6,Artificial,appearing-minority,4,appearing-minorityperiodic,EFDT.csv,297604,2.328125
6,Artificial,appearing-minority,4,appearing-minorityperiodic,MICFOAL.csv,217404,2.796875
6,Artificial,appearing-minority,4,appearing-minorityperiodic,OOB.csv,120935,5.125
6,Artificial,appearing-minority,4,appearing-minorityperiodic,ROSE.csv,123704,9
6,Artificial,appearing-minority,4,appearing-minorityperiodic,SGBT.csv,158737,108.46875
6,Artificial,appearing-minority,4,appearing-minorityperiodic,UOB.csv,94568,4.265625
6,Artificial,appearing-minority,4,appearing-minoritysudden,ARF-Re.csv,94791,9.671875
6,Artificial,appearing-minority,4,appearing-minoritysudden,ARF.csv,151702,12.65625
6,Artificial,appearing-minority,4,appearing-minoritysudden,CALMID.csv,134211,6.71875
6,Artificial,appearing-minority,4,appearing-minoritysudden,CSMOTE.csv,213706,232.953125
6,Artificial,appearing-minority,4,appearing-minoritysudden,EFDT.csv,2085443,1.96875
6,Artificial,appearing-minority,4,appearing-minoritysudden,MICFOAL.csv,235652,2.640625
6,Artificial,appearing-minority,4,appearing-minoritysudden,OOB.csv,118512,4.875
6,Artificial,appearing-minority,4,appearing-minoritysudden,ROSE.csv,111141,9.203125
6,Artificial,appearing-minority,4,appearing-minoritysudden,SGBT.csv,248147,104.84375
6,Artificial,appearing-minority,4,appearing-minoritysudden,UOB.csv,129796,4.078125
6,Artificial,borderline,1,borderlineincremental,ARF-Re.csv,104620,9.90625
6,Artificial,borderline,1,borderlineincremental,ARF.csv,719771,13.265625
6,Artificial,borderline,1,borderlineincremental,CALMID.csv,618869,7.375
6,Artificial,borderline,1,borderlineincremental,CSMOTE.csv,124208,143.671875
6,Artificial,borderline,1,borderlineincremental,EFDT.csv,1063746,2.71875
6,Artificial,borderline,1,borderlineincremental,MICFOAL.csv,803561,3
6,Artificial,borderline,1,borderlineincremental,OOB.csv,125432,6.375
6,Artificial,borderline,1,borderlineincremental,ROSE.csv,225240,12.453125
6,Artificial,borderline,1,borderlineincremental,SGBT.csv,891561,85.875
6,Artificial,borderline,1,borderlineincremental,UOB.csv,115195,5.734375
6,Artificial,borderline,1,borderlineperiodic,ARF-Re.csv,104159,12.59375
6,Artificial,borderline,1,borderlineperiodic,ARF.csv,517439,15.890625
6,Artificial,borderline,1,borderlineperiodic,CALMID.csv,436078,8.75
6,Artificial,borderline,1,borderlineperiodic,CSMOTE.csv,127986,162.140625
6,Artificial,borderline,1,borderlineperiodic,EFDT.csv,1027239,2.71875
6,Artificial,borderline,1,borderlineperiodic,MICFOAL.csv,668740,3.078125
6,Artificial,borderline,1,borderlineperiodic,OOB.csv,121563,5.9375
6,Artificial,borderline,1,borderlineperiodic,ROSE.csv,194532,11.6875
6,Artificial,borderline,1,borderlineperiodic,SGBT.csv,784393,77.71875
6,Artificial,borderline,1,borderlineperiodic,UOB.csv,116290,5.171875
6,Artificial,borderline,1,borderlinesudden,ARF-Re.csv,103308,10.265625
6,Artificial,borderline,1,borderlinesudden,ARF.csv,747077,13.96875
6,Artificial,borderline,1,borderlinesudden,CALMID.csv,668788,7.734375
6,Artificial,borderline,1,borderlinesudden,CSMOTE.csv,127121,182.125
6,Artificial,borderline,1,borderlinesudden,EFDT.csv,1054452,2.421875
6,Artificial,borderline,1,borderlinesudden,MICFOAL.csv,796148,2.84375
6,Artificial,borderline,1,borderlinesudden,OOB.csv,122900,5.75
