File Name,TP,TN,FP,FN,Precision,Recall,F1,Sensitivity,Specificity,Gmean,AUC,Runtime
Artificial_splitting-clusters_1_splitting-clusterssudden_CALMID.csv,5791,87289,2830,4090,0.6717,0.5861,0.626,0.5861,0.9686,0.7534,0.9556208691347675,8.5625
Artificial_splitting-clusters_1_splitting-clusterssudden_CSMOTE.csv,8443,73722,16397,1438,0.3399,0.8545,0.4863,0.8545,0.8181,0.8361,0.9178416893766994,166.40625
Artificial_splitting-clusters_1_splitting-clusterssudden_EFDT.csv,4428,87560,2559,5453,0.6337,0.4481,0.525,0.4481,0.9716,0.6599,0.9227185249719614,2.421875
Artificial_splitting-clusters_1_splitting-clusterssudden_MICFOAL.csv,5959,86502,3617,3922,0.6223,0.6031,0.6125,0.6031,0.9599,0.7608,0.9266111509977869,2.921875
Artificial_splitting-clusters_1_splitting-clusterssudden_OOB.csv,9448,78515,11604,433,0.4488,0.9562,0.6109,0.9562,0.8712,0.9127,0.9581849899578236,5.828125
Artificial_splitting-clusters_1_splitting-clusterssudden_ROSE.csv,8145,82864,7255,1736,0.5289,0.8243,0.6444,0.8243,0.9195,0.8706,0.9640684885386154,11.0625
Artificial_splitting-clusters_1_splitting-clusterssudden_SGBT.csv,2800,89933,186,7081,0.9377,0.2834,0.4352,0.2834,0.9979,0.5318,0.9557754837128569,75.515625
Artificial_splitting-clusters_1_splitting-clusterssudden_UOB.csv,9231,74230,15889,650,0.3675,0.9342,0.5275,0.9342,0.8237,0.8772,0.9403041445591042,4.296875
Artificial_splitting-clusters_2_splitting-clustersincremental_ARF-Re.csv,19519,69869,10117,495,0.6586,0.9753,0.7863,0.9753,0.8735,0.923,0.9646256406428035,9.796875
Artificial_splitting-clusters_2_splitting-clustersincremental_ARF.csv,14716,75202,4784,5298,0.7547,0.7353,0.7448,0.7353,0.9402,0.8314,0.9631507788270862,12.84375
Artificial_splitting-clusters_2_splitting-clustersincremental_CALMID.csv,16402,73474,6512,3612,0.7158,0.8195,0.7642,0.8195,0.9186,0.8676,0.9590134126250149,7.140625
Artificial_splitting-clusters_2_splitting-clustersincremental_CSMOTE.csv,18615,67071,12915,1399,0.5904,0.9301,0.7223,0.9301,0.8385,0.8831,0.934680293281863,361.734375
Artificial_splitting-clusters_2_splitting-clustersincremental_EFDT.csv,12586,74745,5241,7428,0.706,0.6289,0.6652,0.6289,0.9345,0.7666,0.9332727511315679,2.5625
Artificial_splitting-clusters_2_splitting-clustersincremental_MICFOAL.csv,15477,73253,6733,4537,0.6968,0.7733,0.7331,0.7733,0.9158,0.8416,0.9260872754385859,2.71875
Artificial_splitting-clusters_2_splitting-clustersincremental_OOB.csv,19442,68668,11318,572,0.6321,0.9714,0.7658,0.9714,0.8585,0.9132,0.9581485443873933,5.765625
Artificial_splitting-clusters_2_splitting-clustersincremental_ROSE.csv,18191,63167,16819,1823,0.5196,0.9089,0.6612,0.9089,0.7897,0.8472,0.9072129218496119,10.03125
Artificial_splitting-clusters_2_splitting-clustersincremental_SGBT.csv,10717,77972,2014,9297,0.8418,0.5355,0.6546,0.5355,0.9748,0.7225,0.9595248835404395,75.078125
Artificial_splitting-clusters_2_splitting-clustersincremental_UOB.csv,19421,66610,13376,593,0.5922,0.9704,0.7355,0.9704,0.8328,0.8989,0.9476450199510407,5.015625
Artificial_splitting-clusters_2_splitting-clustersperiodic_ARF-Re.csv,19591,72609,7381,419,0.7263,0.9791,0.834,0.9791,0.9077,0.9427,0.9772055202552493,10.5
Artificial_splitting-clusters_2_splitting-clustersperiodic_ARF.csv,16899,75674,4316,3111,0.7966,0.8445,0.8198,0.8445,0.946,0.8938,0.9759325656586634,14.96875
Artificial_splitting-clusters_2_splitting-clustersperiodic_CALMID.csv,17982,74606,5384,2028,0.7696,0.8987,0.8291,0.8987,0.9327,0.9155,0.9737861285634217,8.0625
Artificial_splitting-clusters_2_splitting-clustersperiodic_CSMOTE.csv,19255,69801,10189,755,0.654,0.9623,0.7787,0.9623,0.8726,0.9163,0.9549217049807388,315.4375
Artificial_splitting-clusters_2_splitting-clustersperiodic_EFDT.csv,16826,75272,4718,3184,0.781,0.8409,0.8098,0.8409,0.941,0.8895,0.9644823390904873,2.890625
Artificial_splitting-clusters_2_splitting-clustersperiodic_MICFOAL.csv,17295,74360,5630,2715,0.7544,0.8643,0.8056,0.8643,0.9296,0.8964,0.947897736654863,3.296875
